LOFTS urns,CITE urns
urn:lofts:fhg.1.ephorus.ephori_fragmenta.libri_de_inventis:161,urn:cite:lofts:fhg.1.ephorus:161
urn:lofts:fhg.1.ephorus.ephori_fragmenta.libri_de_inventis:161,urn:cite:lofts:fhg.1.ephorus:161
urn:lofts:fhg.1.ephorus.ephori_fragmenta.libri_de_inventis:162,urn:cite:lofts:fhg.1.ephorus:162
urn:lofts:fhg.1.ephorus.ephori_fragmenta.de_dictione:163,urn:cite:lofts:fhg.1.ephorus:163
urn:lofts:fhg.1.ephorus.ephori_fragmenta.de_dictione:163,urn:cite:lofts:fhg.1.ephorus:163
urn:lofts:fhg.1.ephorus.ephori_fragmenta.de_dictione:163,urn:cite:lofts:fhg.1.ephorus:163
urn:lofts:fhg.1.ephorus.ephori_fragmenta.liber_de_rebus_patriis:164,urn:cite:lofts:fhg.1.ephorus:164
urn:lofts:fhg.1.ephorus.ephori_fragmenta.liber_de_rebus_patriis:164,urn:cite:lofts:fhg.1.ephorus:164
urn:lofts:fhg.1.ephorus.ephori_fragmenta.liber_de_rebus_patriis:164,urn:cite:lofts:fhg.1.ephorus:164
urn:lofts:fhg.1.ephorus.ephori_fragmenta.liber_de_rebus_patriis:164,urn:cite:lofts:fhg.1.ephorus:164
urn:lofts:fhg.1.ephorus.ephori_fragmenta.liber_de_rebus_patriis:164,urn:cite:lofts:fhg.1.ephorus:164
urn:lofts:fhg.1.ephorus.ephori_fragmenta.liber_de_rebus_patriis:164,urn:cite:lofts:fhg.1.ephorus:164
urn:lofts:fhg.1.ephorus.ephori_fragmenta.liber_de_rebus_patriis:164,urn:cite:lofts:fhg.1.ephorus:164
urn:lofts:fhg.1.ephorus.ephori_fragmenta.liber_de_rebus_patriis:165,urn:cite:lofts:fhg.1.ephorus:165
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.epitome_historiarum_herodoti:1,urn:cite:lofts:fhg.1.theopompus:1
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.epitome_historiarum_herodoti:2,urn:cite:lofts:fhg.1.theopompus:2
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.epitome_historiarum_herodoti:3,urn:cite:lofts:fhg.1.theopompus:3
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.epitome_historiarum_herodoti:4,urn:cite:lofts:fhg.1.theopompus:4
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.epitome_historiarum_herodoti:5,urn:cite:lofts:fhg.1.theopompus:5
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.hellenica.liber_i:6,urn:cite:lofts:fhg.1.theopompus:6
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.hellenica.liber_i:7,urn:cite:lofts:fhg.1.theopompus:7
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.hellenica.liber_i:8,urn:cite:lofts:fhg.1.theopompus:8
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.hellenica.liber_ii:9,urn:cite:lofts:fhg.1.theopompus:9
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.hellenica.liber_ii:10,urn:cite:lofts:fhg.1.theopompus:10
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.hellenica.liber_iii:11,urn:cite:lofts:fhg.1.theopompus:11
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.hellenica.liber_iv:12,urn:cite:lofts:fhg.1.theopompus:12
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.hellenica.liber_iv:13,urn:cite:lofts:fhg.1.theopompus:13
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.hellenica.liber_iv:14,urn:cite:lofts:fhg.1.theopompus:14
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.hellenica.liber_vii:15,urn:cite:lofts:fhg.1.theopompus:15
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.hellenica.liber_viii:15.a,urn:cite:lofts:fhg.1.theopompus:15.a
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.hellenica.liber_viii:16,urn:cite:lofts:fhg.1.theopompus:16
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.hellenica.liber_viii:17,urn:cite:lofts:fhg.1.theopompus:17
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.hellenica.liber_viii:18,urn:cite:lofts:fhg.1.theopompus:18
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.hellenica.liber_viii:19,urn:cite:lofts:fhg.1.theopompus:19
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.hellenica.liber_ix:20,urn:cite:lofts:fhg.1.theopompus:20
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.hellenica.liber_x:21,urn:cite:lofts:fhg.1.theopompus:21
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.hellenica.liber_x:22,urn:cite:lofts:fhg.1.theopompus:22
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.hellenica.liber_xi:23,urn:cite:lofts:fhg.1.theopompus:23
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.hellenica.liber_xi:24,urn:cite:lofts:fhg.1.theopompus:24
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.hellenica.liber_xi:25,urn:cite:lofts:fhg.1.theopompus:25
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_i:26,urn:cite:lofts:fhg.1.theopompus:26
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_i:27,urn:cite:lofts:fhg.1.theopompus:27
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_i:28,urn:cite:lofts:fhg.1.theopompus:28
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_i:29,urn:cite:lofts:fhg.1.theopompus:29
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_i:30,urn:cite:lofts:fhg.1.theopompus:30
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_i:31,urn:cite:lofts:fhg.1.theopompus:31
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_i:32,urn:cite:lofts:fhg.1.theopompus:32
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_i:33,urn:cite:lofts:fhg.1.theopompus:33
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_i:34,urn:cite:lofts:fhg.1.theopompus:34
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_i:35,urn:cite:lofts:fhg.1.theopompus:35
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_i:36,urn:cite:lofts:fhg.1.theopompus:36
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_i:37,urn:cite:lofts:fhg.1.theopompus:37
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_i:38,urn:cite:lofts:fhg.1.theopompus:38
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_i:39,urn:cite:lofts:fhg.1.theopompus:39
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_i:40,urn:cite:lofts:fhg.1.theopompus:40
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_ii:41,urn:cite:lofts:fhg.1.theopompus:41
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_ii:42,urn:cite:lofts:fhg.1.theopompus:42
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_ii:43,urn:cite:lofts:fhg.1.theopompus:43
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_ii:43,urn:cite:lofts:fhg.1.theopompus:43
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_ii:44,urn:cite:lofts:fhg.1.theopompus:44
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_ii:45,urn:cite:lofts:fhg.1.theopompus:45
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_ii:46,urn:cite:lofts:fhg.1.theopompus:46
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_iii:47,urn:cite:lofts:fhg.1.theopompus:47
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_iii:48,urn:cite:lofts:fhg.1.theopompus:48
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_iii:48,urn:cite:lofts:fhg.1.theopompus:48
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_iii:48,urn:cite:lofts:fhg.1.theopompus:48
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_iii:49,urn:cite:lofts:fhg.1.theopompus:49
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_iii:50,urn:cite:lofts:fhg.1.theopompus:50
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_iii:51,urn:cite:lofts:fhg.1.theopompus:51
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_iii:52,urn:cite:lofts:fhg.1.theopompus:52
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_iii:53,urn:cite:lofts:fhg.1.theopompus:53
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_iv:54,urn:cite:lofts:fhg.1.theopompus:54
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_iv:55,urn:cite:lofts:fhg.1.theopompus:55
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_iv:56,urn:cite:lofts:fhg.1.theopompus:56
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_v:57,urn:cite:lofts:fhg.1.theopompus:57
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_v:58,urn:cite:lofts:fhg.1.theopompus:58
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_v:59,urn:cite:lofts:fhg.1.theopompus:59
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_v:60,urn:cite:lofts:fhg.1.theopompus:60
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_v:61,urn:cite:lofts:fhg.1.theopompus:61
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_vi:62,urn:cite:lofts:fhg.1.theopompus:62
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_vi:63,urn:cite:lofts:fhg.1.theopompus:63
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_vi:64,urn:cite:lofts:fhg.1.theopompus:64
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_viii:65,urn:cite:lofts:fhg.1.theopompus:65
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_viii:66,urn:cite:lofts:fhg.1.theopompus:66
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_viii:67,urn:cite:lofts:fhg.1.theopompus:67
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_viii:68,urn:cite:lofts:fhg.1.theopompus:68
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_viii:69,urn:cite:lofts:fhg.1.theopompus:69
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_viii:70,urn:cite:lofts:fhg.1.theopompus:70
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_viii:71,urn:cite:lofts:fhg.1.theopompus:71
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_viii:72,urn:cite:lofts:fhg.1.theopompus:72
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_viii:73,urn:cite:lofts:fhg.1.theopompus:73
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_viii:74,urn:cite:lofts:fhg.1.theopompus:74
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_viii:75,urn:cite:lofts:fhg.1.theopompus:75
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_viii:76,urn:cite:lofts:fhg.1.theopompus:76
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_viii:77,urn:cite:lofts:fhg.1.theopompus:77
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_viii:78,urn:cite:lofts:fhg.1.theopompus:78
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_viii:79,urn:cite:lofts:fhg.1.theopompus:79
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_viii:80,urn:cite:lofts:fhg.1.theopompus:80
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_ix:81,urn:cite:lofts:fhg.1.theopompus:81
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_ix:82,urn:cite:lofts:fhg.1.theopompus:82
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_ix:83,urn:cite:lofts:fhg.1.theopompus:83
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_ix:84,urn:cite:lofts:fhg.1.theopompus:84
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_ix:85,urn:cite:lofts:fhg.1.theopompus:85
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_ix:86,urn:cite:lofts:fhg.1.theopompus:86
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_ix:87,urn:cite:lofts:fhg.1.theopompus:87
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_ix:88,urn:cite:lofts:fhg.1.theopompus:88
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_x:89,urn:cite:lofts:fhg.1.theopompus:89
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_x:90,urn:cite:lofts:fhg.1.theopompus:90
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_x:91,urn:cite:lofts:fhg.1.theopompus:91
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_x:92,urn:cite:lofts:fhg.1.theopompus:92
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_x:93,urn:cite:lofts:fhg.1.theopompus:93
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_x:94,urn:cite:lofts:fhg.1.theopompus:94
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_x:95,urn:cite:lofts:fhg.1.theopompus:95
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_x:96,urn:cite:lofts:fhg.1.theopompus:96
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_x:97,urn:cite:lofts:fhg.1.theopompus:97
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_x:98,urn:cite:lofts:fhg.1.theopompus:98
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_x:98,urn:cite:lofts:fhg.1.theopompus:98
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_x:99,urn:cite:lofts:fhg.1.theopompus:99
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_x:100,urn:cite:lofts:fhg.1.theopompus:100
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_x:101,urn:cite:lofts:fhg.1.theopompus:101
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_x:102,urn:cite:lofts:fhg.1.theopompus:102
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_x:103,urn:cite:lofts:fhg.1.theopompus:103
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_x:104,urn:cite:lofts:fhg.1.theopompus:104
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_x:105,urn:cite:lofts:fhg.1.theopompus:105
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_x:106,urn:cite:lofts:fhg.1.theopompus:106
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_x:107,urn:cite:lofts:fhg.1.theopompus:107
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_x:108,urn:cite:lofts:fhg.1.theopompus:108
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xi:109,urn:cite:lofts:fhg.1.theopompus:109
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xi:110,urn:cite:lofts:fhg.1.theopompus:110
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xii:111,urn:cite:lofts:fhg.1.theopompus:111
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xii:112,urn:cite:lofts:fhg.1.theopompus:112
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xii:113,urn:cite:lofts:fhg.1.theopompus:113
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xii:114,urn:cite:lofts:fhg.1.theopompus:114
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xii:115,urn:cite:lofts:fhg.1.theopompus:115
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xii:116,urn:cite:lofts:fhg.1.theopompus:116
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xii:116,urn:cite:lofts:fhg.1.theopompus:116
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xiii:117,urn:cite:lofts:fhg.1.theopompus:117
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xiii:117,urn:cite:lofts:fhg.1.theopompus:117
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xiii:118,urn:cite:lofts:fhg.1.theopompus:118
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xiii:119,urn:cite:lofts:fhg.1.theopompus:119
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xiii:120,urn:cite:lofts:fhg.1.theopompus:120
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xiii:121,urn:cite:lofts:fhg.1.theopompus:121
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xiii:122,urn:cite:lofts:fhg.1.theopompus:122
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xiii:123,urn:cite:lofts:fhg.1.theopompus:123
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xiv:124,urn:cite:lofts:fhg.1.theopompus:124
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xiv:125,urn:cite:lofts:fhg.1.theopompus:125
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xv:126,urn:cite:lofts:fhg.1.theopompus:126
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xv:127,urn:cite:lofts:fhg.1.theopompus:127
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xv:128,urn:cite:lofts:fhg.1.theopompus:128
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xv:129,urn:cite:lofts:fhg.1.theopompus:129
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xv:130,urn:cite:lofts:fhg.1.theopompus:130
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xv:131,urn:cite:lofts:fhg.1.theopompus:131
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xv:132,urn:cite:lofts:fhg.1.theopompus:132
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xvi:133,urn:cite:lofts:fhg.1.theopompus:133
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xvii:134,urn:cite:lofts:fhg.1.theopompus:134
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xviii:135,urn:cite:lofts:fhg.1.theopompus:135
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xix:136,urn:cite:lofts:fhg.1.theopompus:136
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xx:137,urn:cite:lofts:fhg.1.theopompus:137
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xx:138,urn:cite:lofts:fhg.1.theopompus:138
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xx:139,urn:cite:lofts:fhg.1.theopompus:139
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxi:140,urn:cite:lofts:fhg.1.theopompus:140
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxi:141,urn:cite:lofts:fhg.1.theopompus:141
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxi:142,urn:cite:lofts:fhg.1.theopompus:142
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxi:143,urn:cite:lofts:fhg.1.theopompus:143
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxi:144,urn:cite:lofts:fhg.1.theopompus:144
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxi:145,urn:cite:lofts:fhg.1.theopompus:145
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxi:146,urn:cite:lofts:fhg.1.theopompus:146
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxi:147,urn:cite:lofts:fhg.1.theopompus:147
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxi:148,urn:cite:lofts:fhg.1.theopompus:148
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxii:149,urn:cite:lofts:fhg.1.theopompus:149
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxii:150,urn:cite:lofts:fhg.1.theopompus:150
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxii:151,urn:cite:lofts:fhg.1.theopompus:151
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxii:152,urn:cite:lofts:fhg.1.theopompus:152
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxii:153,urn:cite:lofts:fhg.1.theopompus:153
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxii:154,urn:cite:lofts:fhg.1.theopompus:154
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxiii:155,urn:cite:lofts:fhg.1.theopompus:155
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxiii:156,urn:cite:lofts:fhg.1.theopompus:156
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxiii:157,urn:cite:lofts:fhg.1.theopompus:157
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxiv:158,urn:cite:lofts:fhg.1.theopompus:158
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxiv:159,urn:cite:lofts:fhg.1.theopompus:159
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxiv:160,urn:cite:lofts:fhg.1.theopompus:160
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxiv:161,urn:cite:lofts:fhg.1.theopompus:161
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxiv:162,urn:cite:lofts:fhg.1.theopompus:162
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxiv:163,urn:cite:lofts:fhg.1.theopompus:163
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxiv:164,urn:cite:lofts:fhg.1.theopompus:164
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxiv:165,urn:cite:lofts:fhg.1.theopompus:165
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxiv:166,urn:cite:lofts:fhg.1.theopompus:166
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxv:167,urn:cite:lofts:fhg.1.theopompus:167
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxv:168,urn:cite:lofts:fhg.1.theopompus:168
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxv:169,urn:cite:lofts:fhg.1.theopompus:169
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxv:170,urn:cite:lofts:fhg.1.theopompus:170
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxv:170,urn:cite:lofts:fhg.1.theopompus:170
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxv:171,urn:cite:lofts:fhg.1.theopompus:171
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxv:172,urn:cite:lofts:fhg.1.theopompus:172
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxv:173,urn:cite:lofts:fhg.1.theopompus:173
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxv:174,urn:cite:lofts:fhg.1.theopompus:174
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxv:174,urn:cite:lofts:fhg.1.theopompus:174
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxv:175,urn:cite:lofts:fhg.1.theopompus:175
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxv:176,urn:cite:lofts:fhg.1.theopompus:176
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxv:177,urn:cite:lofts:fhg.1.theopompus:177
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxvi:178,urn:cite:lofts:fhg.1.theopompus:178
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxvi:179,urn:cite:lofts:fhg.1.theopompus:179
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxvi:180,urn:cite:lofts:fhg.1.theopompus:180
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.philippica.liber_xxvi:181,urn:cite:lofts:fhg.1.theopompus:181
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis:182,urn:cite:lofts:fhg.1.theopompus:182
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis:183,urn:cite:lofts:fhg.1.theopompus:183
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis:184,urn:cite:lofts:fhg.1.theopompus:184
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxx:185,urn:cite:lofts:fhg.1.theopompus:185
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxx:186,urn:cite:lofts:fhg.1.theopompus:186
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxx:187,urn:cite:lofts:fhg.1.theopompus:187
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxx:188,urn:cite:lofts:fhg.1.theopompus:188
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxi:189,urn:cite:lofts:fhg.1.theopompus:189
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxi:189,urn:cite:lofts:fhg.1.theopompus:189
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxii:190,urn:cite:lofts:fhg.1.theopompus:190
urn:lofts:fhg.1.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxii:191,urn:cite:lofts:fhg.1.theopompus:191
