DFHG urns,CITE urns
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxi:148,urn:cite:lofts:fhg.theopompus:148
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxii:149,urn:cite:lofts:fhg.theopompus:149
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxii:150,urn:cite:lofts:fhg.theopompus:150
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxii:151,urn:cite:lofts:fhg.theopompus:151
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxii:152,urn:cite:lofts:fhg.theopompus:152
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxii:153,urn:cite:lofts:fhg.theopompus:153
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxii:154,urn:cite:lofts:fhg.theopompus:154
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxiii:155,urn:cite:lofts:fhg.theopompus:155
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxiii:156,urn:cite:lofts:fhg.theopompus:156
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxiii:157,urn:cite:lofts:fhg.theopompus:157
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxiv:158,urn:cite:lofts:fhg.theopompus:158
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxiv:159,urn:cite:lofts:fhg.theopompus:159
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxiv:160,urn:cite:lofts:fhg.theopompus:160
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxiv:161,urn:cite:lofts:fhg.theopompus:161
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxiv:162,urn:cite:lofts:fhg.theopompus:162
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxiv:163,urn:cite:lofts:fhg.theopompus:163
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxiv:164,urn:cite:lofts:fhg.theopompus:164
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxiv:165,urn:cite:lofts:fhg.theopompus:165
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxiv:166,urn:cite:lofts:fhg.theopompus:166
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxv:167,urn:cite:lofts:fhg.theopompus:167
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxv:168,urn:cite:lofts:fhg.theopompus:168
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxv:169,urn:cite:lofts:fhg.theopompus:169
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxv:170,urn:cite:lofts:fhg.theopompus:170
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxv:170,urn:cite:lofts:fhg.theopompus:170
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxv:171,urn:cite:lofts:fhg.theopompus:171
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxv:172,urn:cite:lofts:fhg.theopompus:172
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxv:173,urn:cite:lofts:fhg.theopompus:173
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxv:174,urn:cite:lofts:fhg.theopompus:174
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxv:174,urn:cite:lofts:fhg.theopompus:174
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxv:175,urn:cite:lofts:fhg.theopompus:175
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxv:176,urn:cite:lofts:fhg.theopompus:176
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxv:177,urn:cite:lofts:fhg.theopompus:177
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxvi:178,urn:cite:lofts:fhg.theopompus:178
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxvi:179,urn:cite:lofts:fhg.theopompus:179
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxvi:180,urn:cite:lofts:fhg.theopompus:180
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippica.liber_xxvi:181,urn:cite:lofts:fhg.theopompus:181
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis:182,urn:cite:lofts:fhg.theopompus:182
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis:183,urn:cite:lofts:fhg.theopompus:183
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis:184,urn:cite:lofts:fhg.theopompus:184
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxx:185,urn:cite:lofts:fhg.theopompus:185
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxx:186,urn:cite:lofts:fhg.theopompus:186
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxx:187,urn:cite:lofts:fhg.theopompus:187
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxx:188,urn:cite:lofts:fhg.theopompus:188
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxi:189,urn:cite:lofts:fhg.theopompus:189
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxi:189,urn:cite:lofts:fhg.theopompus:189
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxii:190,urn:cite:lofts:fhg.theopompus:190
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxii:191,urn:cite:lofts:fhg.theopompus:191
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxii:192,urn:cite:lofts:fhg.theopompus:192
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxii:193,urn:cite:lofts:fhg.theopompus:193
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxii:194,urn:cite:lofts:fhg.theopompus:194
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxiii:195,urn:cite:lofts:fhg.theopompus:195
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxiii:196,urn:cite:lofts:fhg.theopompus:196
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxiii:197,urn:cite:lofts:fhg.theopompus:197
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxv:198,urn:cite:lofts:fhg.theopompus:198
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxv:199,urn:cite:lofts:fhg.theopompus:199
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxviii:200,urn:cite:lofts:fhg.theopompus:200
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxviii:201,urn:cite:lofts:fhg.theopompus:201
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxviii:202,urn:cite:lofts:fhg.theopompus:202
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxviii:203,urn:cite:lofts:fhg.theopompus:203
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxix:204,urn:cite:lofts:fhg.theopompus:204
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxix:205,urn:cite:lofts:fhg.theopompus:205
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxix:206,urn:cite:lofts:fhg.theopompus:206
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxix:207,urn:cite:lofts:fhg.theopompus:207
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxix:208,urn:cite:lofts:fhg.theopompus:208
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxix:209,urn:cite:lofts:fhg.theopompus:209
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xxxix:210,urn:cite:lofts:fhg.theopompus:210
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xl:211,urn:cite:lofts:fhg.theopompus:211
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xl:212,urn:cite:lofts:fhg.theopompus:212
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xl:213,urn:cite:lofts:fhg.theopompus:213
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xl:214,urn:cite:lofts:fhg.theopompus:214
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xl:215,urn:cite:lofts:fhg.theopompus:215
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xl:215,urn:cite:lofts:fhg.theopompus:215
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xl:216,urn:cite:lofts:fhg.theopompus:216
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xl:217,urn:cite:lofts:fhg.theopompus:217
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xl:218,urn:cite:lofts:fhg.theopompus:218
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xl:219,urn:cite:lofts:fhg.theopompus:219
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xlii:220,urn:cite:lofts:fhg.theopompus:220
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xliii:221.a,urn:cite:lofts:fhg.theopompus:221.a
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xliii:221.a,urn:cite:lofts:fhg.theopompus:221.a
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xliii:221.b,urn:cite:lofts:fhg.theopompus:221.b
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xliii:222,urn:cite:lofts:fhg.theopompus:222
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xliii:223,urn:cite:lofts:fhg.theopompus:223
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xliii:224,urn:cite:lofts:fhg.theopompus:224
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xliii:225,urn:cite:lofts:fhg.theopompus:225
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xliii:226,urn:cite:lofts:fhg.theopompus:226
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xliii:227,urn:cite:lofts:fhg.theopompus:227
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xliii:228,urn:cite:lofts:fhg.theopompus:228
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xliii:229,urn:cite:lofts:fhg.theopompus:229
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xliii:229,urn:cite:lofts:fhg.theopompus:229
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xliii:230,urn:cite:lofts:fhg.theopompus:230
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xliii:231,urn:cite:lofts:fhg.theopompus:231
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xliii:232,urn:cite:lofts:fhg.theopompus:232
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xliii:233,urn:cite:lofts:fhg.theopompus:233
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xliii:233,urn:cite:lofts:fhg.theopompus:233
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xliii:233,urn:cite:lofts:fhg.theopompus:233
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xliv:234,urn:cite:lofts:fhg.theopompus:234
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xliv:235,urn:cite:lofts:fhg.theopompus:235
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xlv:236,urn:cite:lofts:fhg.theopompus:236
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xlv:237,urn:cite:lofts:fhg.theopompus:237
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xlv:238,urn:cite:lofts:fhg.theopompus:238
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xlv:239,urn:cite:lofts:fhg.theopompus:239
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xlv:240,urn:cite:lofts:fhg.theopompus:240
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xlv:241,urn:cite:lofts:fhg.theopompus:241
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xlv:242,urn:cite:lofts:fhg.theopompus:242
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xlvi:243,urn:cite:lofts:fhg.theopompus:243
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xlvi:244,urn:cite:lofts:fhg.theopompus:244
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xlvii:245,urn:cite:lofts:fhg.theopompus:245
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xlvii:246,urn:cite:lofts:fhg.theopompus:246
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xlvii:247,urn:cite:lofts:fhg.theopompus:247
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xlviii:248,urn:cite:lofts:fhg.theopompus:248
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xlix:249,urn:cite:lofts:fhg.theopompus:249
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xlix:249,urn:cite:lofts:fhg.theopompus:249
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xlix:250,urn:cite:lofts:fhg.theopompus:250
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_xlix:251,urn:cite:lofts:fhg.theopompus:251
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_l:252,urn:cite:lofts:fhg.theopompus:252
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_l:253,urn:cite:lofts:fhg.theopompus:253
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_l:254,urn:cite:lofts:fhg.theopompus:254
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_li:255,urn:cite:lofts:fhg.theopompus:255
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_li:256,urn:cite:lofts:fhg.theopompus:256
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_li:257,urn:cite:lofts:fhg.theopompus:257
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_lii:258,urn:cite:lofts:fhg.theopompus:258
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_lii:259,urn:cite:lofts:fhg.theopompus:259
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_lii:260,urn:cite:lofts:fhg.theopompus:260
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_lii:261,urn:cite:lofts:fhg.theopompus:261
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_liii:262,urn:cite:lofts:fhg.theopompus:262
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_liii:263,urn:cite:lofts:fhg.theopompus:263
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_liii:264,urn:cite:lofts:fhg.theopompus:264
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_liv:265,urn:cite:lofts:fhg.theopompus:265
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_lv:266,urn:cite:lofts:fhg.theopompus:266
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_lv:267,urn:cite:lofts:fhg.theopompus:267
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_lvi:268,urn:cite:lofts:fhg.theopompus:268
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_lvi:269,urn:cite:lofts:fhg.theopompus:269
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_lvi:270,urn:cite:lofts:fhg.theopompus:270
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_lvi:271,urn:cite:lofts:fhg.theopompus:271
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_lvi:272,urn:cite:lofts:fhg.theopompus:272
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_lvi:273,urn:cite:lofts:fhg.theopompus:273
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_lvii:274,urn:cite:lofts:fhg.theopompus:274
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_direptis_e_delphico_templo_donariis.liber_lvii:275,urn:cite:lofts:fhg.theopompus:275
urn:lofts:fhg.theopompus.theopompi_fragmenta.epistolae:276,urn:cite:lofts:fhg.theopompus:276
urn:lofts:fhg.theopompus.theopompi_fragmenta.epistolae:277,urn:cite:lofts:fhg.theopompus:277
urn:lofts:fhg.theopompus.theopompi_fragmenta.epistolae:278,urn:cite:lofts:fhg.theopompus:278
urn:lofts:fhg.theopompus.theopompi_fragmenta.liber_contra_platonis_scholam:279,urn:cite:lofts:fhg.theopompus:279
urn:lofts:fhg.theopompus.theopompi_fragmenta.liber_contra_platonis_scholam:280,urn:cite:lofts:fhg.theopompus:280
urn:lofts:fhg.theopompus.theopompi_fragmenta.liber_contra_platonis_scholam:281,urn:cite:lofts:fhg.theopompus:281
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_pietate:282,urn:cite:lofts:fhg.theopompus:282
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_pietate:283,urn:cite:lofts:fhg.theopompus:283
urn:lofts:fhg.theopompus.theopompi_fragmenta.de_pietate:284,urn:cite:lofts:fhg.theopompus:284
urn:lofts:fhg.theopompus.theopompi_fragmenta.philippi_laudatio:285,urn:cite:lofts:fhg.theopompus:285
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:286,urn:cite:lofts:fhg.theopompus:286
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:287,urn:cite:lofts:fhg.theopompus:287
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:288,urn:cite:lofts:fhg.theopompus:288
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:289,urn:cite:lofts:fhg.theopompus:289
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:290,urn:cite:lofts:fhg.theopompus:290
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:291,urn:cite:lofts:fhg.theopompus:291
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:292,urn:cite:lofts:fhg.theopompus:292
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:293,urn:cite:lofts:fhg.theopompus:293
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:294,urn:cite:lofts:fhg.theopompus:294
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:295,urn:cite:lofts:fhg.theopompus:295
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:296,urn:cite:lofts:fhg.theopompus:296
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:297,urn:cite:lofts:fhg.theopompus:297
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:298,urn:cite:lofts:fhg.theopompus:298
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:299,urn:cite:lofts:fhg.theopompus:299
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:300,urn:cite:lofts:fhg.theopompus:300
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:301,urn:cite:lofts:fhg.theopompus:301
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:302,urn:cite:lofts:fhg.theopompus:302
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:303,urn:cite:lofts:fhg.theopompus:303
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:304,urn:cite:lofts:fhg.theopompus:304
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:305,urn:cite:lofts:fhg.theopompus:305
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:306,urn:cite:lofts:fhg.theopompus:306
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:307,urn:cite:lofts:fhg.theopompus:307
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:308,urn:cite:lofts:fhg.theopompus:308
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:309,urn:cite:lofts:fhg.theopompus:309
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:310,urn:cite:lofts:fhg.theopompus:310
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:311,urn:cite:lofts:fhg.theopompus:311
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:312,urn:cite:lofts:fhg.theopompus:312
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:313,urn:cite:lofts:fhg.theopompus:313
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:314,urn:cite:lofts:fhg.theopompus:314
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:315,urn:cite:lofts:fhg.theopompus:315
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:316,urn:cite:lofts:fhg.theopompus:316
urn:lofts:fhg.theopompus.theopompi_fragmenta.fragmenta_incertae_sedis:317,urn:cite:lofts:fhg.theopompus:317
